Time(s),Ch4
1.31,0.0303269
1.311,0.0297546
1.312,0.0274658
1.313,0.0248909
1.314,0.0234604
1.315,0.022316
1.316,0.0220299
1.317,0.0220299
1.318,0.0217438
1.319,0.0205994
1.32,0.0185967
1.321,0.0160217
1.322,0.0145912
1.323,0.0148773
1.324,0.0165939
1.325,0.0174522
1.326,0.0163078
1.327,0.0151634
1.328,0.014019
1.329,0.0143051
1.33,0.0143051
1.331,0.0134468
1.332,0.0120163
1.333,0.0105858
1.334,0.0102997
1.335,0.0100136
1.336,0.0102997
1.337,0.0117302
1.338,0.0125885
1.339,0.0117302
1.34,0.0102997
1.341,0.0091553
1.342,0.0091553
1.343,0.0102997
1.344,0.0120163
1.345,0.0145912
1.346,0.0160217
1.347,0.0174522
1.348,0.0188828
1.349,0.0197411
1.35,0.0208855
1.351,0.0217438
1.352,0.0228882
1.353,0.0234604
1.354,0.0231743
1.355,0.0237465
1.356,0.0254631
1.357,0.0271797
1.358,0.0283241
1.359,0.0277519
1.36,0.0260353
1.361,0.0248909
1.362,0.0240326
1.363,0.0234604
1.364,0.0234604
1.365,0.0237465
1.366,0.0243187
1.367,0.0260353
1.368,0.0277519
1.369,0.0297546
1.37,0.0294685
1.371,0.0294685
1.372,0.0308991
1.373,0.0317574
1.374,0.0320435
1.375,0.0331879
1.376,0.0346184
1.377,0.0366211
1.378,0.0366211
1.379,0.0357628
1.38,0.0346184
1.381,0.0337601
1.382,0.0340462
1.383,0.0354767
1.384,0.036335
1.385,0.0369072
1.386,0.0369072
1.387,0.0383377
1.388,0.0394821
1.389,0.0389099
1.39,0.039196
1.391,0.0394821
1.392,0.0394821
1.393,0.0383377
1.394,0.0374794
1.395,0.0397682
1.396,0.0426293
1.397,0.0457764
1.398,0.0489235
1.399,0.050354
1.4,0.0520706
1.401,0.0543594
1.402,0.0566483
1.403,0.0589371
1.404,0.0620842
1.405,0.0652313
1.406,0.0692368
1.407,0.0718117
1.408,0.0738144
1.409,0.0752449
1.41,0.078392
1.411,0.0812531
1.412,0.0829697
1.413,0.0841141
1.414,0.0861168
1.415,0.0884056
1.416,0.0912667
1.417,0.0932694
1.418,0.0952721
1.419,0.0969887
1.42,0.0984192
1.421,0.0995636
1.422,0.1001358
1.423,0.0989914
1.424,0.0989914
1.425,0.100708
1.426,0.1024246
1.427,0.1029968
1.428,0.1047135
1.429,0.1067162
1.43,0.109005
1.431,0.111866
1.432,0.1150131
1.433,0.1170159
1.434,0.1193047
1.435,0.1213074
1.436,0.1233101
1.437,0.1255989
1.438,0.1273155
1.439,0.128746
1.44,0.1298905
1.441,0.131321
1.442,0.1327515
1.443,0.1347542
1.444,0.1373291
1.445,0.1381874
1.446,0.1396179
1.447,0.1416207
1.448,0.1419068
1.449,0.1419068
1.45,0.1427651
1.451,0.1433373
1.452,0.1439095
1.453,0.1441956
1.454,0.1439095
1.455,0.1441956
1.456,0.1450539
1.457,0.1467705
1.458,0.1479149
1.459,0.1476288
1.46,0.1476288
1.461,0.1467705
1.462,0.1461983
1.463,0.1447678
1.464,0.1430512
1.465,0.142479
1.466,0.1407623
1.467,0.1390457
1.468,0.1381874
1.469,0.1364708
1.47,0.1353264
1.471,0.1350403
1.472,0.134182
1.473,0.1327515
1.474,0.1310349
1.475,0.128746
1.476,0.125885
1.477,0.1215935
1.478,0.1187325
1.479,0.1161575
1.48,0.1135826
1.481,0.1110077
1.482,0.1075745
1.483,0.1055718
1.484,0.1041413
1.485,0.1021385
1.486,0.1004219
1.487,0.0981331
1.488,0.0946999
1.489,0.0901222
1.49,0.0855446
1.491,0.0818253
1.492,0.078392
1.493,0.0749588
1.494,0.0712395
1.495,0.0675202
1.496,0.0646591
1.497,0.0617981
1.498,0.058651
1.499,0.0560761
1.5,0.0526428
1.501,0.0477791
1.502,0.0434876
1.503,0.0389099
1.504,0.0340462
1.505,0.0300408
1.506,0.0266075
1.507,0.0228882
1.508,0.0185967
1.509,0.0143051
1.51,0.0108719
1.511,0.0077248
1.512,0.002861
1.513,-0.0022888
1.514,-0.0077248
1.515,-0.0125885
1.516,-0.0180245
1.517,-0.0217438
1.518,-0.0237465
1.519,-0.0268936
1.52,-0.0300408
1.521,-0.0343323
1.522,-0.039196
1.523,-0.0432015
1.524,-0.0463486
1.525,-0.0509262
1.526,-0.0560761
1.527,-0.0603676
1.528,-0.0626564
1.529,-0.0638008
1.53,-0.0652313
1.531,-0.0666618
1.532,-0.0689507
1.533,-0.0718117
1.534,-0.0752449
1.535,-0.078392
1.536,-0.0798226
1.537,-0.0815392
1.538,-0.0826836
1.539,-0.0841141
1.54,-0.0864029
1.541,-0.0886917
1.542,-0.0898361
1.543,-0.0906944
1.544,-0.0935555
1.545,-0.0967026
1.546,-0.0989914
1.547,-0.1004219
1.548,-0.103569
1.549,-0.1055718
1.55,-0.106144
1.551,-0.106144
1.552,-0.1075745
1.553,-0.1092911
1.554,-0.1107216
1.555,-0.1112938
1.556,-0.1115799
1.557,-0.1107216
1.558,-0.1104355
1.559,-0.1101494
1.56,-0.1098633
1.561,-0.1075745
1.562,-0.106144
1.563,-0.1070023
1.564,-0.1075745
1.565,-0.1058579
1.566,-0.103569
1.567,-0.1021385
1.568,-0.1021385
1.569,-0.1012802
1.57,-0.1004219
1.571,-0.0995636
1.572,-0.0987053
1.573,-0.097847
1.574,-0.097847
1.575,-0.0992775
1.576,-0.100708
1.577,-0.1015663
1.578,-0.1029968
1.579,-0.1029968
1.58,-0.1009941
1.581,-0.0995636
1.582,-0.0992775
1.583,-0.0989914
1.584,-0.0981331
1.585,-0.0972748
1.586,-0.0975609
1.587,-0.0987053
1.588,-0.0998497
1.589,-0.1012802
1.59,-0.1027107
1.591,-0.1027107
1.592,-0.1012802
1.593,-0.1001358
1.594,-0.0998497
1.595,-0.0989914
1.596,-0.0984192
1.597,-0.0972748
1.598,-0.0967026
1.599,-0.0958443
1.6,-0.0938416
1.601,-0.0932694
1.602,-0.0924111
1.603,-0.0898361
1.604,-0.0864029
1.605,-0.083828
1.606,-0.0821114
1.607,-0.0812531
1.608,-0.080967
1.609,-0.080967
1.61,-0.0801087
1.611,-0.0781059
1.612,-0.0775337
1.613,-0.0781059
1.614,-0.0795365
1.615,-0.0803948
1.616,-0.080967
1.617,-0.0818253
1.618,-0.080967
1.619,-0.0778198
1.62,-0.0761032
1.621,-0.0752449
1.622,-0.0746727
1.623,-0.0738144
1.624,-0.0720978
1.625,-0.0718117
1.626,-0.0712395
1.627,-0.0712395
1.628,-0.0720978
1.629,-0.0715256
1.63,-0.0686646
1.631,-0.0660896
1.632,-0.0638008
1.633,-0.061512
1.634,-0.0589371
1.635,-0.0577927
1.636,-0.0580788
1.637,-0.0583649
1.638,-0.0572205
1.639,-0.0549317
1.64,-0.0535011
1.641,-0.0529289
1.642,-0.0520706
1.643,-0.0520706
1.644,-0.0514984
1.645,-0.0509262
1.646,-0.0520706
1.647,-0.0537872
1.648,-0.0537872
1.649,-0.0523567
1.65,-0.0509262
1.651,-0.0492096
1.652,-0.0480652
1.653,-0.0469208
1.654,-0.0466347
1.655,-0.047493
1.656,-0.0483513
1.657,-0.0486374
1.658,-0.047493
1.659,-0.0452042
1.66,-0.0429154
1.661,-0.0406265
1.662,-0.0383377
1.663,-0.0357628
1.664,-0.0349045
1.665,-0.0343323
1.666,-0.0343323
1.667,-0.0349045
1.668,-0.0351906
1.669,-0.0354767
1.67,-0.0360489
1.671,-0.0357628
1.672,-0.0349045
1.673,-0.0346184
1.674,-0.0343323
1.675,-0.0357628
1.676,-0.0380516
1.677,-0.0400543
1.678,-0.042057
1.679,-0.0440598
1.68,-0.0443459
1.681,-0.0434876
1.682,-0.0434876
1.683,-0.0437737
1.684,-0.0434876
1.685,-0.0429154
1.686,-0.0423431
1.687,-0.0426293
1.688,-0.0429154
1.689,-0.0440598
1.69,-0.0454903
1.691,-0.0460625
1.692,-0.0454903
1.693,-0.0454903
1.694,-0.0463486
1.695,-0.047493
1.696,-0.0477791
1.697,-0.0477791
1.698,-0.0483513
1.699,-0.0483513
1.7,-0.0483513
1.701,-0.0483513
1.702,-0.0486374
1.703,-0.0483513
1.704,-0.047493
1.705,-0.0469208
1.706,-0.0469208
1.707,-0.0466347
1.708,-0.047493
1.709,-0.0483513
1.71,-0.0489235
1.711,-0.0489235
1.712,-0.0483513
1.713,-0.0480652
1.714,-0.0489235
1.715,-0.0497818
1.716,-0.0500679
1.717,-0.0500679
1.718,-0.0497818
1.719,-0.0506401
1.72,-0.0517845
1.721,-0.0517845
1.722,-0.0506401
1.723,-0.0506401
1.724,-0.0509262
1.725,-0.0517845
1.726,-0.0535011
1.727,-0.0546456
1.728,-0.0555039
1.729,-0.05579
1.73,-0.0555039
1.731,-0.0543594
1.732,-0.0526428
1.733,-0.0514984
1.734,-0.0506401
1.735,-0.0492096
1.736,-0.0480652
1.737,-0.0469208
1.738,-0.047493
1.739,-0.0483513
1.74,-0.0480652
1.741,-0.0483513
1.742,-0.0486374
1.743,-0.0489235
1.744,-0.0492096
1.745,-0.0494957
1.746,-0.0506401
1.747,-0.0514984
1.748,-0.0529289
1.749,-0.0549317
1.75,-0.0572205
1.751,-0.058651
1.752,-0.0606537
1.753,-0.0617981
1.754,-0.0620842
1.755,-0.0623703
1.756,-0.0635147
1.757,-0.0640869
1.758,-0.0629425
1.759,-0.0620842
1.76,-0.061512
1.761,-0.0617981
1.762,-0.061512
1.763,-0.0603676
1.764,-0.0595093
1.765,-0.0575066
1.766,-0.0552178
1.767,-0.0523567
1.768,-0.0500679
1.769,-0.047493
1.77,-0.0457764
1.771,-0.044632
1.772,-0.0434876
1.773,-0.0434876
1.774,-0.0449181
1.775,-0.0466347
1.776,-0.0477791
1.777,-0.0486374
1.778,-0.0483513
1.779,-0.0480652
1.78,-0.0483513
1.781,-0.0492096
1.782,-0.0517845
1.783,-0.0540733
1.784,-0.0555039
1.785,-0.0560761
1.786,-0.05579
1.787,-0.0555039
1.788,-0.0563622
1.789,-0.0575066
1.79,-0.0577927
1.791,-0.0572205
1.792,-0.0577927
1.793,-0.0592232
1.794,-0.0606537
1.795,-0.0617981
1.796,-0.0617981
1.797,-0.0620842
1.798,-0.061512
1.799,-0.0606537
1.8,-0.0600815
1.801,-0.0595093
1.802,-0.058651
1.803,-0.058651
1.804,-0.0592232
1.805,-0.0589371
1.806,-0.0572205
1.807,-0.0563622
1.808,-0.0575066
1.809,-0.0580788
1.81,-0.0569344
1.811,-0.05579
1.812,-0.0549317
1.813,-0.0546456
1.814,-0.0543594
1.815,-0.0543594
1.816,-0.0540733
1.817,-0.0529289
1.818,-0.0520706
1.819,-0.0535011
1.82,-0.0552178
1.821,-0.05579
1.822,-0.0566483
1.823,-0.0589371
1.824,-0.0595093
1.825,-0.0583649
1.826,-0.0580788
1.827,-0.0583649
1.828,-0.0583649
1.829,-0.0577927
1.83,-0.0575066
1.831,-0.0575066
1.832,-0.0575066
1.833,-0.0572205
1.834,-0.0566483
1.835,-0.05579
1.836,-0.0537872
1.837,-0.0523567
1.838,-0.0520706
1.839,-0.0523567
1.84,-0.0523567
1.841,-0.0529289
1.842,-0.0537872
1.843,-0.0537872
1.844,-0.053215
1.845,-0.053215
1.846,-0.0537872
1.847,-0.0540733
1.848,-0.0535011
1.849,-0.0529289
1.85,-0.0523567
1.851,-0.0512123
1.852,-0.050354
1.853,-0.050354
1.854,-0.0509262
1.855,-0.050354
1.856,-0.0489235
1.857,-0.0483513
1.858,-0.0477791
1.859,-0.0483513
1.86,-0.0494957
1.861,-0.0509262
1.862,-0.0512123
1.863,-0.0512123
1.864,-0.0523567
1.865,-0.0526428
1.866,-0.0517845
1.867,-0.0512123
1.868,-0.0526428
1.869,-0.0535011
1.87,-0.0546456
1.871,-0.0546456
1.872,-0.0552178
1.873,-0.0563622
1.874,-0.0572205
1.875,-0.058651
1.876,-0.0595093
1.877,-0.0589371
1.878,-0.0575066
1.879,-0.0569344
1.88,-0.0572205
1.881,-0.0566483
1.882,-0.0563622
1.883,-0.0563622
1.884,-0.0566483
1.885,-0.0560761
1.886,-0.0560761
1.887,-0.0549317
1.888,-0.0537872
1.889,-0.0529289
1.89,-0.0523567
1.891,-0.0520706
1.892,-0.0509262
1.893,-0.0486374
1.894,-0.0483513
1.895,-0.0494957
1.896,-0.050354
1.897,-0.0497818
1.898,-0.0480652
1.899,-0.0457764
1.9,-0.0443459
1.901,-0.0426293
1.902,-0.0417709
1.903,-0.0411987
1.904,-0.0411987
1.905,-0.0417709
1.906,-0.0429154
1.907,-0.0437737
1.908,-0.0432015
1.909,-0.0437737
1.91,-0.044632
1.911,-0.0443459
1.912,-0.0432015
1.913,-0.042057
1.914,-0.0406265
1.915,-0.0400543
1.916,-0.0403404
1.917,-0.0403404
1.918,-0.0400543
1.919,-0.0386238
1.92,-0.0366211
1.921,-0.0349045
1.922,-0.0331879
1.923,-0.030613
1.924,-0.0271797
1.925,-0.0257492
1.926,-0.0243187
1.927,-0.0237465
1.928,-0.0228882
1.929,-0.0226021
1.93,-0.0211716
1.931,-0.0200272
1.932,-0.0191689
1.933,-0.0185967
1.934,-0.0180245
1.935,-0.0160217
1.936,-0.0143051
1.937,-0.0102997
1.938,-0.0065804
1.939,-0.0042915
1.94,-0.0034332
1.941,-0.0045776
1.942,-0.0060081
1.943,-0.0080109
1.944,-0.0097275
1.945,-0.0100136
1.946,-0.0094414
1.947,-0.0102997
1.948,-0.0125885
1.949,-0.0151634
1.95,-0.0171661
1.951,-0.0180245
1.952,-0.0208855
1.953,-0.0243187
1.954,-0.0297546
1.955,-0.0349045
1.956,-0.0371933
1.957,-0.0386238
1.958,-0.0397682
1.959,-0.0400543
1.96,-0.0394821
1.961,-0.0400543
1.962,-0.0411987
1.963,-0.0409126
1.964,-0.0377655
1.965,-0.0340462
1.966,-0.0308991
1.967,-0.0266075
1.968,-0.0228882
1.969,-0.0183106
1.97,-0.0131607
1.971,-0.008297
1.972,-0.0048637
1.973,-0.0040054
1.974,-0.002861
1.975,-0.0014305
1.976,0
1.977,0.0008583
1.978,0.0022888
1.979,0.002861
1.98,0.0025749
1.981,0
1.982,-0.0014305
1.983,-0.0008583
1.984,-0.0017166
1.985,-0.0022888
1.986,-0.0045776
1.987,-0.0080109
1.988,-0.0102997
1.989,-0.0131607
1.99,-0.0160217
1.991,-0.0200272
1.992,-0.0240326
1.993,-0.0288963
1.994,-0.0331879
1.995,-0.0369072
1.996,-0.039196
1.997,-0.0417709
1.998,-0.0437737
1.999,-0.0452042
2,-0.0477791
2.001,-0.0492096
2.002,-0.0512123
2.003,-0.0514984
2.004,-0.0520706
2.005,-0.0537872
2.006,-0.0555039
2.007,-0.0566483
2.008,-0.0569344
2.009,-0.0566483
2.01,-0.0560761
2.011,-0.0540733
2.012,-0.0514984
2.013,-0.0492096
2.014,-0.0472069
2.015,-0.0457764
2.016,-0.0454903
2.017,-0.0443459
2.018,-0.0449181
2.019,-0.0452042
2.02,-0.0449181
2.021,-0.0434876
2.022,-0.0423431
2.023,-0.0417709
2.024,-0.0414848
2.025,-0.0417709
2.026,-0.0423431
2.027,-0.042057
2.028,-0.0429154
2.029,-0.0443459
2.03,-0.0460625
2.031,-0.047493
2.032,-0.0477791
2.033,-0.0469208
2.034,-0.0469208
2.035,-0.0460625
2.036,-0.0454903
2.037,-0.0466347
2.038,-0.0489235
2.039,-0.0497818
2.04,-0.0492096
2.041,-0.047493
2.042,-0.0466347
2.043,-0.0463486
2.044,-0.0463486
2.045,-0.0463486
2.046,-0.0457764
2.047,-0.0437737
2.048,-0.042057
2.049,-0.0409126
2.05,-0.039196
2.051,-0.0377655
2.052,-0.036335
2.053,-0.033474
2.054,-0.028038
2.055,-0.0208855
2.056,-0.0128746
2.057,-0.0020027
2.058,0.0100136
2.059,0.0248909
2.06,0.0426293
2.061,0.0620842
2.062,0.0821114
2.063,0.1015663
2.064,0.1213074
2.065,0.142479
2.066,0.165081
2.067,0.1882553
2.068,0.2114296
2.069,0.2337456
2.07,0.2532006
2.071,0.2703667
2.072,0.2846718
2.073,0.2969742
2.074,0.3072739
2.075,0.3149987
2.076,0.3204346
2.077,0.3230095
2.078,0.324154
2.079,0.3250123
2.08,0.3281594
2.081,0.3310204
2.082,0.3315926
2.083,0.3313065
2.084,0.3287316
2.085,0.32444
2.086,0.3184319
2.087,0.3107072
2.088,0.3001213
2.089,0.2875329
2.09,0.2735139
2.091,0.2580643
2.092,0.243187
2.093,0.2285958
2.094,0.2145768
2.095,0.2005577
2.096,0.1853943
2.097,0.167656
2.098,0.1502037
2.099,0.134182
2.1,0.1193047
2.101,0.1067162
2.102,0.0964165
2.103,0.0881195
2.104,0.0821114
2.105,0.0801087
2.106,0.0812531
2.107,0.0835419
2.108,0.0849724
2.109,0.0858307
2.11,0.086689
2.111,0.0886917
2.112,0.0906944
2.113,0.0941277
2.114,0.0967026
2.115,0.0972748
2.116,0.0975609
2.117,0.0972748
2.118,0.0958443
2.119,0.0941277
2.12,0.092125
2.121,0.0898361
2.122,0.086689
2.123,0.0815392
2.124,0.0769615
2.125,0.0723839
2.126,0.0678063
2.127,0.0638008
2.128,0.0595093
2.129,0.0552178
2.13,0.050354
2.131,0.0469208
2.132,0.0440598
2.133,0.0406265
2.134,0.0369072
2.135,0.0331879
2.136,0.0300408
2.137,0.0268936
2.138,0.0248909
2.139,0.0231743
2.14,0.0220299
2.141,0.019455
2.142,0.0183106
2.143,0.0177383
2.144,0.0163078
2.145,0.0151634
2.146,0.014019
2.147,0.0137329
2.148,0.0128746
2.149,0.0123024
2.15,0.0128746
2.151,0.0137329
2.152,0.0128746
2.153,0.0114441
2.154,0.0102997
2.155,0.0088692
2.156,0.0074387
2.157,0.0074387
2.158,0.0071526
2.159,0.0062943
2.16,0.0054359
2.161,0.0048637
2.162,0.0045776
2.163,0.005722
2.164,0.0065804
2.165,0.0060081
2.166,0.0068665
2.167,0.008297
2.168,0.0091553
2.169,0.0097275
2.17,0.0108719
2.171,0.0120163
2.172,0.0134468
2.173,0.014019
2.174,0.0137329
2.175,0.0134468
2.176,0.0137329
2.177,0.0145912
2.178,0.014019
2.179,0.0131607
2.18,0.0123024
2.181,0.0120163
2.182,0.014019
2.183,0.0157356
2.184,0.0165939
2.185,0.0174522
2.186,0.0185967
2.187,0.0191689
2.188,0.019455
2.189,0.0180245
2.19,0.0174522
2.191,0.0177383
2.192,0.0188828
2.193,0.0191689
2.194,0.0200272
2.195,0.022316
2.196,0.0243187
2.197,0.025177
2.198,0.0257492
2.199,0.0266075
2.2,0.0268936
2.201,0.0271797
2.202,0.0286102
2.203,0.030613
2.204,0.0317574
2.205,0.0337601
2.206,0.036335
2.207,0.0371933
2.208,0.0360489
2.209,0.0349045
2.21,0.0346184
2.211,0.0343323
2.212,0.0340462
2.213,0.0354767
2.214,0.036335
2.215,0.0374794
2.216,0.0374794
2.217,0.0380516
2.218,0.0383377
2.219,0.0377655
2.22,0.0386238
2.221,0.0403404
2.222,0.0411987
2.223,0.0417709
2.224,0.042057
2.225,0.0429154
2.226,0.0454903
2.227,0.0480652
2.228,0.0506401
2.229,0.0526428
2.23,0.0540733
2.231,0.0566483
2.232,0.058651
2.233,0.0620842
2.234,0.0646591
2.235,0.0666618
2.236,0.0680924
2.237,0.0680924
2.238,0.0675202
2.239,0.0675202
2.24,0.0678063
2.241,0.0686646
2.242,0.0712395
2.243,0.0729561
2.244,0.0743866
2.245,0.0758171
2.246,0.0775337
2.247,0.0792504
2.248,0.0812531
2.249,0.0841141
2.25,0.0861168
2.251,0.0881195
2.252,0.0898361
2.253,0.092125
2.254,0.094986
2.255,0.0975609
2.256,0.1004219
2.257,0.103569
2.258,0.1072884
2.259,0.1095772
2.26,0.1098633
2.261,0.1107216
2.262,0.111866
2.263,0.1124382
2.264,0.1130104
2.265,0.1144409
2.266,0.1161575
2.267,0.1170159
2.268,0.1184464
2.269,0.1207352
2.27,0.1218796
2.271,0.1227379
2.272,0.1247406
2.273,0.1255989
2.274,0.1261711
2.275,0.125885
2.276,0.1261711
2.277,0.1278878
2.278,0.1290321
2.279,0.1304627
2.28,0.1327515
2.281,0.1333237
2.282,0.1327515
2.283,0.1333237
2.284,0.1350403
2.285,0.137043
2.286,0.1381874
2.287,0.1401902
2.288,0.1416207
2.289,0.1419068
2.29,0.1416207
2.291,0.1419068
2.292,0.1421929
2.293,0.1419068
2.294,0.1404762
2.295,0.1390457
2.296,0.1379013
2.297,0.1358986
2.298,0.1350403
2.299,0.1353264
2.3,0.1347542
2.301,0.1336098
2.302,0.1316071
2.303,0.1298905
2.304,0.1281739
2.305,0.1261711
2.306,0.1244545
2.307,0.1221657
2.308,0.1181603
2.309,0.1158715
2.31,0.1138687
2.311,0.1121521
2.312,0.1107216
2.313,0.1092911
2.314,0.1081467
2.315,0.1058579
2.316,0.1024246
2.317,0.0984192
2.318,0.094986
2.319,0.0915528
2.32,0.0881195
2.321,0.0849724
2.322,0.0812531
2.323,0.0775337
2.324,0.0743866
2.325,0.0712395
2.326,0.0675202
2.327,0.0632286
2.328,0.0595093
2.329,0.0572205
2.33,0.0546456
2.331,0.0514984
2.332,0.0477791
2.333,0.0449181
2.334,0.0417709
2.335,0.0377655
2.336,0.0351906
2.337,0.0326157
2.338,0.0294685
2.339,0.0257492
2.34,0.0220299
2.341,0.0177383
2.342,0.0143051
2.343,0.0105858
2.344,0.0068665
2.345,0.0034332
2.346,-0.0017166
2.347,-0.0071526
2.348,-0.0114441
2.349,-0.0145912
2.35,-0.0183106
2.351,-0.022316
2.352,-0.0254631
2.353,-0.0291824
2.354,-0.0326157
2.355,-0.0354767
2.356,-0.0377655
2.357,-0.0409126
2.358,-0.0437737
2.359,-0.0466347
2.36,-0.050354
2.361,-0.0540733
2.362,-0.0575066
2.363,-0.0600815
2.364,-0.0617981
2.365,-0.0632286
2.366,-0.0646591
2.367,-0.066948
2.368,-0.0695229
2.369,-0.0715256
2.37,-0.0735283
2.371,-0.075531
2.372,-0.0781059
2.373,-0.0803948
2.374,-0.080967
2.375,-0.0818253
2.376,-0.0821114
2.377,-0.080967
2.378,-0.0801087
2.379,-0.0795365
2.38,-0.0789642
2.381,-0.0801087
2.382,-0.0815392
2.383,-0.0826836
2.384,-0.0823975
2.385,-0.0815392
2.386,-0.0821114
2.387,-0.0832558
2.388,-0.0849724
2.389,-0.0872612
2.39,-0.0884056
2.391,-0.0886917
2.392,-0.0892639
2.393,-0.0904083
2.394,-0.0929833
2.395,-0.094986
2.396,-0.0961304
2.397,-0.0975609
2.398,-0.0995636
2.399,-0.1012802
2.4,-0.1018524
2.401,-0.1021385
2.402,-0.1027107
2.403,-0.103569
2.404,-0.1041413
2.405,-0.1044274
2.406,-0.1041413
2.407,-0.1032829
2.408,-0.1041413
2.409,-0.1047135
2.41,-0.1058579
2.411,-0.1055718
2.412,-0.1052857
2.413,-0.1058579
2.414,-0.1064301
2.415,-0.1058579
2.416,-0.1052857
2.417,-0.1052857
2.418,-0.1044274
2.419,-0.1038551
2.42,-0.1027107
2.421,-0.100708
2.422,-0.0987053
2.423,-0.097847
2.424,-0.0975609
2.425,-0.0972748
2.426,-0.0984192
2.427,-0.0992775
2.428,-0.1001358
2.429,-0.100708
2.43,-0.0992775
2.431,-0.097847
2.432,-0.0967026
2.433,-0.0952721
2.434,-0.0941277
2.435,-0.0932694
2.436,-0.0918389
2.437,-0.0901222
2.438,-0.0889778
2.439,-0.0886917
2.44,-0.0875473
2.441,-0.0864029
2.442,-0.0846863
2.443,-0.0823975
2.444,-0.0798226
2.445,-0.0769615
2.446,-0.075531
2.447,-0.0746727
2.448,-0.0732422
2.449,-0.0720978
2.45,-0.0718117
2.451,-0.0709534
2.452,-0.0689507
2.453,-0.0680924
2.454,-0.0686646
2.455,-0.0678063
2.456,-0.0652313
2.457,-0.0638008
2.458,-0.0620842
2.459,-0.0612259
2.46,-0.0606537
2.461,-0.0603676
2.462,-0.0612259
2.463,-0.0612259
2.464,-0.0620842
2.465,-0.0626564
2.466,-0.0626564
2.467,-0.0620842
2.468,-0.0612259
2.469,-0.0606537
2.47,-0.0600815
2.471,-0.0595093
2.472,-0.0612259
2.473,-0.0623703
2.474,-0.0626564
2.475,-0.0640869
2.476,-0.0655174
2.477,-0.0672341
2.478,-0.0678063
2.479,-0.0660896
2.48,-0.0638008
2.481,-0.0623703
2.482,-0.0612259
2.483,-0.0606537
2.484,-0.0600815
2.485,-0.0595093
2.486,-0.058651
2.487,-0.0569344
2.488,-0.0552178
2.489,-0.0535011
2.49,-0.0529289
2.491,-0.0529289
2.492,-0.0523567
2.493,-0.0509262
2.494,-0.0497818
2.495,-0.0494957
2.496,-0.0509262
2.497,-0.0540733
2.498,-0.0560761
2.499,-0.0569344
2.5,-0.0563622
2.501,-0.0543594
2.502,-0.0529289
2.503,-0.0523567
2.504,-0.0526428
2.505,-0.0526428
2.506,-0.0514984
2.507,-0.0494957
2.508,-0.0483513
2.509,-0.0483513
2.51,-0.0486374
2.511,-0.0492096
2.512,-0.0492096
2.513,-0.0480652
2.514,-0.0452042
2.515,-0.0423431
2.516,-0.0400543
2.517,-0.0380516
2.518,-0.0360489
2.519,-0.0357628
2.52,-0.0360489
2.521,-0.0357628
2.522,-0.0357628
2.523,-0.0360489
2.524,-0.0377655
2.525,-0.0409126
2.526,-0.0429154
2.527,-0.0452042
2.528,-0.0466347
2.529,-0.0466347
2.53,-0.0463486
2.531,-0.0463486
2.532,-0.0466347
2.533,-0.0466347
2.534,-0.0483513
2.535,-0.0514984
2.536,-0.0520706
2.537,-0.0514984
2.538,-0.0509262
2.539,-0.0514984
2.54,-0.0529289
2.541,-0.0529289
2.542,-0.0529289
2.543,-0.0537872
2.544,-0.0529289
2.545,-0.0523567
2.546,-0.0526428
2.547,-0.0535011
2.548,-0.0546456
2.549,-0.0563622
2.55,-0.0577927
2.551,-0.0580788
2.552,-0.0572205
2.553,-0.0569344
2.554,-0.0575066
2.555,-0.0592232
2.556,-0.0603676
2.557,-0.0600815
2.558,-0.0606537
2.559,-0.0609398
2.56,-0.0606537
2.561,-0.061512
2.562,-0.0617981
2.563,-0.0617981
2.564,-0.0629425
2.565,-0.0640869
2.566,-0.0635147
2.567,-0.0626564
2.568,-0.0612259
2.569,-0.0600815
2.57,-0.0600815
2.571,-0.0595093
2.572,-0.0575066
2.573,-0.0555039
2.574,-0.0546456
2.575,-0.0540733
2.576,-0.0537872
2.577,-0.0529289
2.578,-0.0526428
